  -0.18305551E+02   0.30279875E-04   0.62181886E-05   0.99996350E+00   0.13937328E-27
  -0.18282526E+02   0.30985157E-04   0.63630234E-05   0.99996265E+00   0.15281964E-27
  -0.18259500E+02   0.31706867E-04   0.65112316E-05   0.99996178E+00   0.16756325E-27
  -0.18236474E+02   0.32445386E-04   0.66628917E-05   0.99996089E+00   0.18372929E-27
  -0.18213448E+02   0.33201106E-04   0.68180842E-05   0.99995998E+00   0.20145498E-27
  -0.18190422E+02   0.33974427E-04   0.69768913E-05   0.99995905E+00   0.22089079E-27
  -0.18167396E+02   0.34765760E-04   0.71393971E-05   0.99995809E+00   0.24220170E-27
  -0.18144371E+02   0.35575524E-04   0.73056879E-05   0.99995712E+00   0.26556862E-27
  -0.18121345E+02   0.36404148E-04   0.74758518E-05   0.99995612E+00   0.29118991E-27
  -0.18098319E+02   0.37252071E-04   0.76499789E-05   0.99995510E+00   0.31928307E-27
  -0.18075293E+02   0.38119744E-04   0.78281616E-05   0.99995405E+00   0.35008655E-27
  -0.18052267E+02   0.39007625E-04   0.80104944E-05   0.99995298E+00   0.38386186E-27
  -0.18029241E+02   0.39916185E-04   0.81970738E-05   0.99995189E+00   0.42089570E-27
  -0.18006215E+02   0.40845907E-04   0.83879987E-05   0.99995077E+00   0.46150244E-27
  -0.17983190E+02   0.41797282E-04   0.85833705E-05   0.99994962E+00   0.50602679E-27
  -0.17960164E+02   0.42770816E-04   0.87832926E-05   0.99994845E+00   0.55484669E-27
  -0.17937138E+02   0.43767024E-04   0.89878709E-05   0.99994725E+00   0.60837656E-27
  -0.17914112E+02   0.44786434E-04   0.91972140E-05   0.99994602E+00   0.66707082E-27
  -0.17891086E+02   0.45829586E-04   0.94114328E-05   0.99994476E+00   0.73142769E-27
  -0.17868060E+02   0.46897034E-04   0.96306409E-05   0.99994347E+00   0.80199348E-27
  -0.17845034E+02   0.47989343E-04   0.98549544E-05   0.99994216E+00   0.87936720E-27
  -0.17822009E+02   0.49107092E-04   0.10084492E-04   0.99994081E+00   0.96420567E-27
  -0.17798983E+02   0.50250874E-04   0.10319376E-04   0.99993943E+00   0.10572290E-26
  -0.17775957E+02   0.51421295E-04   0.10559730E-04   0.99993802E+00   0.11592269E-26
  -0.17752931E+02   0.52618975E-04   0.10805682E-04   0.99993658E+00   0.12710652E-26
  -0.17729905E+02   0.53844548E-04   0.11057363E-04   0.99993510E+00   0.13936933E-26
  -0.17706879E+02   0.55098666E-04   0.11314905E-04   0.99993359E+00   0.15281520E-26
  -0.17683854E+02   0.56381991E-04   0.11578445E-04   0.99993204E+00   0.16755827E-26
  -0.17660828E+02   0.57695205E-04   0.11848123E-04   0.99993046E+00   0.18372370E-26
  -0.17637802E+02   0.59039004E-04   0.12124081E-04   0.99992884E+00   0.20144870E-26
  -0.17614776E+02   0.60414098E-04   0.12406467E-04   0.99992718E+00   0.22088375E-26
  -0.17591750E+02   0.61821219E-04   0.12695429E-04   0.99992548E+00   0.24219380E-26
  -0.17568724E+02   0.63261110E-04   0.12991121E-04   0.99992375E+00   0.26555976E-26
  -0.17545698E+02   0.64734536E-04   0.13293699E-04   0.99992197E+00   0.29117997E-26
  -0.17522673E+02   0.66242276E-04   0.13603325E-04   0.99992015E+00   0.31927191E-26
  -0.17499647E+02   0.67785131E-04   0.13920161E-04   0.99991829E+00   0.35007404E-26
  -0.17476621E+02   0.69363918E-04   0.14244376E-04   0.99991639E+00   0.38384782E-26
  -0.17453595E+02   0.70979473E-04   0.14576142E-04   0.99991444E+00   0.42087994E-26
  -0.17430569E+02   0.72632652E-04   0.14915634E-04   0.99991245E+00   0.46148476E-26
  -0.17407543E+02   0.74324332E-04   0.15263033E-04   0.99991041E+00   0.50600694E-26
  -0.17384517E+02   0.76055410E-04   0.15618522E-04   0.99990833E+00   0.55482442E-26
  -0.17361492E+02   0.77826802E-04   0.15982290E-04   0.99990619E+00   0.60835158E-26
  -0.17338466E+02   0.79639447E-04   0.16354529E-04   0.99990401E+00   0.66704279E-26
  -0.17315440E+02   0.81494306E-04   0.16735438E-04   0.99990177E+00   0.73139624E-26
  -0.17292414E+02   0.83392361E-04   0.17125217E-04   0.99989948E+00   0.80195820E-26
  -0.17269388E+02   0.85334619E-04   0.17524074E-04   0.99989714E+00   0.87932762E-26
  -0.17246362E+02   0.87322108E-04   0.17932219E-04   0.99989475E+00   0.96416125E-26
  -0.17223336E+02   0.89355882E-04   0.18349869E-04   0.99989229E+00   0.10571792E-25
  -0.17200311E+02   0.91437019E-04   0.18777245E-04   0.99988979E+00   0.11591710E-25
  -0.17177285E+02   0.93566620E-04   0.19214574E-04   0.99988722E+00   0.12710025E-25
  -0.17154259E+02   0.95745815E-04   0.19662087E-04   0.99988459E+00   0.13936229E-25
  -0.17131233E+02   0.97975759E-04   0.20120022E-04   0.99988190E+00   0.15280730E-25
  -0.17108207E+02   0.10025763E-03   0.20588621E-04   0.99987915E+00   0.16754941E-25
  -0.17085181E+02   0.10259264E-03   0.21068132E-04   0.99987634E+00   0.18371376E-25
  -0.17062156E+02   0.10498203E-03   0.21558810E-04   0.99987346E+00   0.20143755E-25
  -0.17039130E+02   0.10742706E-03   0.22060914E-04   0.99987051E+00   0.22087123E-25
  -0.17016104E+02   0.10992903E-03   0.22574711E-04   0.99986750E+00   0.24217976E-25
  -0.16993078E+02   0.11248925E-03   0.23100472E-04   0.99986441E+00   0.26554400E-25
  -0.16970052E+02   0.11510910E-03   0.23638476E-04   0.99986125E+00   0.29116229E-25
  -0.16947026E+02   0.11778996E-03   0.24189009E-04   0.99985802E+00   0.31925207E-25
  -0.16924000E+02   0.12053324E-03   0.24752361E-04   0.99985471E+00   0.35005178E-25
  -0.16900975E+02   0.12334040E-03   0.25328832E-04   0.99985133E+00   0.38382284E-25
  -0.16877949E+02   0.12621293E-03   0.25918727E-04   0.99984787E+00   0.42085192E-25
  -0.16854923E+02   0.12915235E-03   0.26522358E-04   0.99984433E+00   0.46145332E-25
  -0.16831897E+02   0.13216022E-03   0.27140044E-04   0.99984070E+00   0.50597167E-25
  -0.16808871E+02   0.13523812E-03   0.27772114E-04   0.99983699E+00   0.55478484E-25
  -0.16785845E+02   0.13838770E-03   0.28418902E-04   0.99983319E+00   0.60830717E-25
  -0.16762819E+02   0.14161061E-03   0.29080750E-04   0.99982931E+00   0.66699296E-25
  -0.16739794E+02   0.14490857E-03   0.29758009E-04   0.99982533E+00   0.73134033E-25
  -0.16716768E+02   0.14828332E-03   0.30451039E-04   0.99982127E+00   0.80189546E-25
  -0.16693742E+02   0.15173665E-03   0.31160205E-04   0.99981710E+00   0.87925723E-25
  -0.16670716E+02   0.15527039E-03   0.31885883E-04   0.99981284E+00   0.96408227E-25
  -0.16647690E+02   0.15888641E-03   0.32628459E-04   0.99980849E+00   0.10570906E-24
  -0.16624664E+02   0.16258662E-03   0.33388324E-04   0.99980403E+00   0.11590716E-24
  -0.16601639E+02   0.16637299E-03   0.34165882E-04   0.99979946E+00   0.12708909E-24
  -0.16578613E+02   0.17024752E-03   0.34961544E-04   0.99979479E+00   0.13934977E-24
  -0.16555587E+02   0.17421226E-03   0.35775732E-04   0.99979001E+00   0.15279325E-24
  -0.16532561E+02   0.17826931E-03   0.36608877E-04   0.99978512E+00   0.16753365E-24
  -0.16509535E+02   0.18242083E-03   0.37461420E-04   0.99978012E+00   0.18369608E-24
  -0.16486509E+02   0.18666900E-03   0.38333812E-04   0.99977500E+00   0.20141771E-24
  -0.16463483E+02   0.19101608E-03   0.39226516E-04   0.99976976E+00   0.22084897E-24
  -0.16440458E+02   0.19546436E-03   0.40140003E-04   0.99976440E+00   0.24215478E-24
  -0.16417432E+02   0.20001622E-03   0.41074759E-04   0.99975891E+00   0.26551598E-24
  -0.16394406E+02   0.20467404E-03   0.42031277E-04   0.99975329E+00   0.29113085E-24
  -0.16371380E+02   0.20944031E-03   0.43010064E-04   0.99974755E+00   0.31921680E-24
  -0.16348354E+02   0.21431754E-03   0.44011638E-04   0.99974167E+00   0.35001220E-24
  -0.16325328E+02   0.21930832E-03   0.45036530E-04   0.99973566E+00   0.38377844E-24
  -0.16302302E+02   0.22441528E-03   0.46085282E-04   0.99972950E+00   0.42080210E-24
  -0.16279277E+02   0.22964114E-03   0.47158449E-04   0.99972320E+00   0.46139742E-24
  -0.16256251E+02   0.23498866E-03   0.48256599E-04   0.99971675E+00   0.50590894E-24
  -0.16233225E+02   0.24046066E-03   0.49380314E-04   0.99971016E+00   0.55471447E-24
  -0.16210199E+02   0.24606005E-03   0.50530188E-04   0.99970341E+00   0.60822821E-24
